;company;company_id
10757;{'name': 'Martinez-Sanchez', 'catchPhrase': 'User-centric content-based collaboration', 'bs': 'benchmark web-enabled convergence'};18481.0
10759;{'name': 'Freeman, Huerta and Diaz', 'catchPhrase': 'Mandatory directional hub', 'bs': 'e-enable 24/7 communities'};133.0
10760;{'name': 'Lowe Ltd', 'catchPhrase': 'Reduced regional Graphic Interface', 'bs': 'visualize killer mindshare'};6642.0
10761;{'name': 'Case, Gonzalez and Haynes', 'catchPhrase': 'Multi-channeled coherent functionalities', 'bs': 'empower distributed e-business'};17446.0
10762;{'name': 'Ward-Rogers', 'catchPhrase': 'Polarized global matrix', 'bs': 'innovate B2B convergence'};21408.0
10764;{'name': 'Gray-Holt', 'catchPhrase': 'Open-architected heuristic standardization', 'bs': 'productize revolutionary web services'};16124.0
10765;{'name': 'Foster and Sons', 'catchPhrase': 'Balanced even-keeled model', 'bs': 'benchmark magnetic e-business'};10335.0
10768;{'name': 'Anderson Inc', 'catchPhrase': 'Integrated 6thgeneration concept', 'bs': 'integrate world-class channels'};1406.0
10769;{'name': 'Porter, Lee and Ramirez', 'catchPhrase': 'Multi-channeled non-volatile open system', 'bs': 'disintermediate bleeding-edge platforms'};2034.0
10771;{'name': 'Parsons-Zhang', 'catchPhrase': 'Cloned radical matrices', 'bs': 'e-enable proactive channels'};12600.0
10772;{'name': 'Tyler Inc', 'catchPhrase': 'Multi-channeled 24hour secured line', 'bs': 'streamline sticky platforms'};4721.0
10773;{'name': 'Taylor-Taylor', 'catchPhrase': 'Persistent zero administration secured line', 'bs': 'architect next-generation relationships'};10891.0
10774;{'name': 'Johnson PLC', 'catchPhrase': 'Configurable clear-thinking contingency', 'bs': 'maximize end-to-end paradigms'};8707.0
10776;{'name': 'Palmer, Jackson and Garrett', 'catchPhrase': 'De-engineered static frame', 'bs': 'enhance bricks-and-clicks channels'};23169.0
10778;{'name': 'Gonzalez-Reed', 'catchPhrase': 'Cross-platform directional initiative', 'bs': 'e-enable dynamic paradigms'};912.0
10779;{'name': 'Carter, Hall and Pruitt', 'catchPhrase': 'Re-contextualized cohesive monitoring', 'bs': 'expedite bricks-and-clicks users'};25141.0
10781;{'name': 'Henderson, Snyder and Garrison', 'catchPhrase': 'Advanced asynchronous info-mediaries', 'bs': 'streamline integrated experiences'};22760.0
10782;{'name': 'Wall Inc', 'catchPhrase': 'Implemented high-level info-mediaries', 'bs': 'brand rich experiences'};25905.0
10785;{'name': 'Williams, Sweeney and Jones', 'catchPhrase': 'Distributed dynamic website', 'bs': 'mesh vertical e-business'};25816.0
10786;{'name': 'Wright-Charles', 'catchPhrase': 'Synergized 5thgeneration service-desk', 'bs': 'benchmark collaborative portals'};2233.0
10787;{'name': 'Meyers-Brooks', 'catchPhrase': 'Assimilated 5thgeneration website', 'bs': 'transition collaborative convergence'};25931.0
10788;{'name': 'Robbins-Pearson', 'catchPhrase': 'Balanced content-based customer loyalty', 'bs': 'morph one-to-one portals'};5178.0
10789;{'name': 'Hensley Ltd', 'catchPhrase': 'Ameliorated high-level monitoring', 'bs': 'productize end-to-end architectures'};8865.0
10790;{'name': 'Rodriguez-Terry', 'catchPhrase': 'Front-line non-volatile utilization', 'bs': 'cultivate global technologies'};7059.0
10791;{'name': 'Franklin-Smith', 'catchPhrase': 'Extended zero tolerance support', 'bs': 'brand wireless markets'};6888.0
10793;{'name': 'Morrison Ltd', 'catchPhrase': 'Organic reciprocal middleware', 'bs': 'leverage dynamic content'};4010.0
10794;{'name': 'Lewis-Stokes', 'catchPhrase': 'Multi-tiered optimizing protocol', 'bs': 'cultivate B2B architectures'};3397.0
10796;{'name': 'Gonzalez-Walker', 'catchPhrase': 'Organized composite frame', 'bs': 'utilize real-time action-items'};13696.0
10798;{'name': 'Osborn-Turner', 'catchPhrase': 'Multi-lateral 3rdgeneration groupware', 'bs': 'engineer sticky metrics'};4512.0
10801;{'name': 'Estrada Ltd', 'catchPhrase': 'Mandatory local contingency', 'bs': 'deploy plug-and-play partnerships'};20882.0
10802;{'name': 'Franco, Mason and Garcia', 'catchPhrase': 'Pre-emptive didactic contingency', 'bs': 'harness wireless methodologies'};19451.0
10803;{'name': 'Ross-Humphrey', 'catchPhrase': 'Front-line full-range conglomeration', 'bs': 'benchmark granular paradigms'};19157.0
10805;{'name': 'Stein-Patton', 'catchPhrase': 'Persevering reciprocal migration', 'bs': 'iterate sticky e-tailers'};19302.0
10806;{'name': 'Downs and Sons', 'catchPhrase': 'Multi-tiered multimedia ability', 'bs': 're-contextualize cutting-edge channels'};17316.0
10808;{'name': 'Wilson-King', 'catchPhrase': 'Self-enabling static emulation', 'bs': 'unleash ubiquitous e-tailers'};9464.0
10809;{'name': 'Goodman, Anderson and Davis', 'catchPhrase': 'Decentralized fault-tolerant data-warehouse', 'bs': 'integrate bricks-and-clicks e-tailers'};19561.0
10811;{'name': 'Patrick, Scott and Harvey', 'catchPhrase': 'Enhanced tertiary attitude', 'bs': 'iterate viral bandwidth'};13856.0
10812;{'name': 'Harris, Hill and Blake', 'catchPhrase': 'Synchronized 3rdgeneration adapter', 'bs': 'empower integrated functionalities'};14136.0
10814;{'name': 'Brown, Garrison and Cross', 'catchPhrase': 'Customer-focused didactic utilization', 'bs': 'matrix best-of-breed users'};7765.0
10816;{'name': 'Thomas PLC', 'catchPhrase': 'Cross-platform zero tolerance extranet', 'bs': 'utilize transparent markets'};23725.0
10817;{'name': 'Bernard-Sullivan', 'catchPhrase': 'Reactive uniform strategy', 'bs': 'repurpose leading-edge users'};10363.0
10818;{'name': 'Smith-Brown', 'catchPhrase': 'Innovative content-based hardware', 'bs': 'e-enable plug-and-play niches'};20511.0
10819;{'name': 'Moore, Lynch and Kennedy', 'catchPhrase': 'Intuitive bottom-line help-desk', 'bs': 'syndicate leading-edge partnerships'};18786.0
10821;{'name': 'Farmer Group', 'catchPhrase': 'Phased encompassing circuit', 'bs': 'empower web-enabled systems'};12102.0
10823;{'name': 'Terry PLC', 'catchPhrase': 'Triple-buffered uniform paradigm', 'bs': 'syndicate leading-edge mindshare'};4294.0
10825;{'name': 'Jones, Leach and Bryant', 'catchPhrase': 'Versatile eco-centric task-force', 'bs': 'evolve compelling technologies'};4205.0
10828;{'name': 'Harper-Mitchell', 'catchPhrase': 'Implemented dedicated capability', 'bs': 'engage rich models'};5587.0
10831;{'name': 'Baker-Peterson', 'catchPhrase': 'Quality-focused global analyzer', 'bs': 'cultivate sticky users'};9313.0
10835;{'name': 'Hopkins, Perez and Hill', 'catchPhrase': 'Synchronized systemic Internet solution', 'bs': 'empower magnetic platforms'};26053.0
10837;{'name': 'Mendez-Newton', 'catchPhrase': 'Triple-buffered neutral strategy', 'bs': 'integrate sticky e-services'};18357.0
10838;{'name': 'Green-Walker', 'catchPhrase': 'Centralized incremental migration', 'bs': 'unleash open-source communities'};24277.0
10839;{'name': 'Hernandez PLC', 'catchPhrase': 'Adaptive encompassing moratorium', 'bs': 'transition intuitive architectures'};6986.0
10840;{'name': 'Hensley, Anderson and Hutchinson', 'catchPhrase': 'Advanced heuristic info-mediaries', 'bs': 'facilitate e-business e-commerce'};7550.0
10845;{'name': 'Smith-Smith', 'catchPhrase': 'Optimized content-based success', 'bs': 'brand intuitive experiences'};3552.0
10847;{'name': 'Erickson, Robinson and Hardin', 'catchPhrase': 'Quality-focused non-volatile encryption', 'bs': 'empower real-time content'};15678.0
10848;{'name': 'Ibarra-Brown', 'catchPhrase': 'User-friendly dynamic service-desk', 'bs': 're-intermediate transparent experiences'};6118.0
10849;{'name': 'Downs-Obrien', 'catchPhrase': 'Secured scalable flexibility', 'bs': 'monetize real-time markets'};10360.0
10851;{'name': 'Walker-Bond', 'catchPhrase': 'Multi-lateral tertiary intranet', 'bs': 'innovate distributed bandwidth'};19463.0
10853;{'name': 'Schwartz, Preston and Becker', 'catchPhrase': 'Streamlined human-resource contingency', 'bs': 'architect customized interfaces'};14534.0
10855;{'name': 'Reid-Molina', 'catchPhrase': 'Pre-emptive even-keeled capability', 'bs': 'empower interactive partnerships'};13460.0
10858;{'name': 'Johnson PLC', 'catchPhrase': 'Pre-emptive attitude-oriented secured line', 'bs': 'implement integrated eyeballs'};10584.0
10859;{'name': 'Sanchez PLC', 'catchPhrase': 'Open-architected multi-tasking challenge', 'bs': 'envisioneer clicks-and-mortar paradigms'};1602.0
10861;{'name': 'Liu PLC', 'catchPhrase': 'Cross-platform discrete analyzer', 'bs': 'enhance scalable e-services'};9364.0
10863;{'name': 'Lee PLC', 'catchPhrase': 'Networked zero-defect Local Area Network', 'bs': 'productize user-centric solutions'};19922.0
10865;{'name': 'Murray-Lee', 'catchPhrase': 'Re-engineered actuating interface', 'bs': 'empower B2C niches'};18955.0
10867;{'name': 'Harrell, Cox and Gould', 'catchPhrase': 'Optimized eco-centric approach', 'bs': 'implement front-end content'};22861.0
10869;{'name': 'Wells-Valentine', 'catchPhrase': 'Enterprise-wide client-server moderator', 'bs': 'revolutionize efficient ROI'};4305.0
10870;{'name': 'Perez and Sons', 'catchPhrase': 'Integrated intermediate encoding', 'bs': 'synthesize cutting-edge synergies'};6027.0
10873;{'name': 'Wright-Gay', 'catchPhrase': 'Fully-configurable methodical info-mediaries', 'bs': 'maximize robust synergies'};6249.0
10874;{'name': 'Porter-Mcintyre', 'catchPhrase': 'Open-source regional complexity', 'bs': 'maximize dynamic info-mediaries'};3682.0
10875;{'name': 'Kemp, Hernandez and Francis', 'catchPhrase': 'Down-sized background secured line', 'bs': 'morph wireless initiatives'};24841.0
10876;{'name': 'Floyd-Stevens', 'catchPhrase': 'Polarized radical workforce', 'bs': 'embrace ubiquitous experiences'};15151.0
10878;{'name': 'Kim Group', 'catchPhrase': 'Up-sized fault-tolerant throughput', 'bs': 'embrace innovative infrastructures'};23481.0
10879;{'name': 'Barnett, Carpenter and Acosta', 'catchPhrase': 'Stand-alone content-based website', 'bs': 'orchestrate next-generation web services'};17361.0
10880;{'name': 'Larsen Inc', 'catchPhrase': 'Polarized fault-tolerant secured line', 'bs': 'innovate enterprise supply-chains'};20052.0
10882;{'name': 'Jordan-Chavez', 'catchPhrase': 'Sharable tertiary structure', 'bs': 'streamline front-end relationships'};23761.0
10883;{'name': 'Olsen-Brown', 'catchPhrase': 'Proactive transitional monitoring', 'bs': 'integrate 24/365 info-mediaries'};17631.0
10884;{'name': 'White Inc', 'catchPhrase': 'Exclusive interactive access', 'bs': 'morph compelling e-commerce'};3816.0
10887;{'name': 'Lowe Ltd', 'catchPhrase': 'Cross-group asynchronous protocol', 'bs': 'facilitate rich niches'};21638.0
10889;{'name': 'Scott, Bentley and Smith', 'catchPhrase': 'Organized next generation moderator', 'bs': 'grow strategic platforms'};22685.0
10890;{'name': 'Ramos-Foster', 'catchPhrase': 'Multi-lateral demand-driven concept', 'bs': 'harness real-time users'};5177.0
10891;{'name': 'Spencer-Smith', 'catchPhrase': 'Cloned dynamic hub', 'bs': 'utilize turn-key niches'};1859.0
10896;{'name': 'Watson Inc', 'catchPhrase': 'Cross-group solution-oriented conglomeration', 'bs': 'drive visionary supply-chains'};10481.0
10897;{'name': 'Watson, Bailey and Foster', 'catchPhrase': 'Stand-alone coherent analyzer', 'bs': 'matrix viral e-services'};213.0
10900;{'name': 'Scott, Rivera and Solis', 'catchPhrase': 'User-friendly modular functionalities', 'bs': 'monetize distributed niches'};24004.0
10904;{'name': 'Trevino Group', 'catchPhrase': 'Future-proofed solution-oriented synergy', 'bs': 'implement strategic partnerships'};7868.0
10905;{'name': 'Heath Inc', 'catchPhrase': 'Upgradable transitional alliance', 'bs': 'mesh strategic markets'};16970.0
10906;{'name': 'Medina-Townsend', 'catchPhrase': 'Synergistic maximized initiative', 'bs': 'grow enterprise web-readiness'};22106.0
10907;{'name': 'Jones and Sons', 'catchPhrase': 'Streamlined eco-centric extranet', 'bs': 'optimize rich vortals'};15927.0
10908;{'name': 'Scott, Odonnell and Lucero', 'catchPhrase': 'Self-enabling directional data-warehouse', 'bs': 'synthesize impactful info-mediaries'};12519.0
10909;{'name': 'Anthony-Baird', 'catchPhrase': 'Versatile multi-tasking product', 'bs': 'visualize end-to-end methodologies'};4729.0
10911;{'name': 'Cowan, Young and Martinez', 'catchPhrase': 'Synchronized demand-driven forecast', 'bs': 'mesh leading-edge channels'};3265.0
10912;{'name': 'Oconnor Inc', 'catchPhrase': 'Configurable bifurcated parallelism', 'bs': 'brand distributed vortals'};3536.0
10913;{'name': 'Smith-Hahn', 'catchPhrase': 'Synergistic demand-driven middleware', 'bs': 'synthesize wireless synergies'};11040.0
10914;{'name': 'Underwood, Sweeney and Cruz', 'catchPhrase': 'Business-focused executive data-warehouse', 'bs': 'mesh interactive vortals'};11323.0
10915;{'name': 'Rosales and Sons', 'catchPhrase': 'Managed reciprocal strategy', 'bs': 'engineer bricks-and-clicks architectures'};14152.0
10916;{'name': 'Griffith, Kent and Garcia', 'catchPhrase': 'Open-architected leadingedge middleware', 'bs': 'grow interactive mindshare'};11995.0
10918;{'name': 'Waters LLC', 'catchPhrase': 'De-engineered uniform portal', 'bs': 'incubate dynamic systems'};13725.0
10920;{'name': 'Buckley, Long and Berry', 'catchPhrase': 'Cross-platform disintermediate knowledgebase', 'bs': 'disintermediate bricks-and-clicks action-items'};362.0
10921;{'name': 'Gallagher-White', 'catchPhrase': 'Balanced local concept', 'bs': 'optimize rich interfaces'};25510.0
10923;{'name': 'Mitchell Group', 'catchPhrase': 'Seamless coherent analyzer', 'bs': 'extend next-generation partnerships'};8564.0
10924;{'name': 'Garrison-Knox', 'catchPhrase': 'Fundamental logistical application', 'bs': 'seize intuitive models'};13715.0
10925;{'name': 'Stanley-Green', 'catchPhrase': 'Fully-configurable actuating intranet', 'bs': 'utilize synergistic markets'};1521.0
10926;{'name': 'Nixon-Schmidt', 'catchPhrase': 'Face-to-face multimedia complexity', 'bs': 'monetize front-end platforms'};840.0
10927;{'name': 'Burton, Herring and Phillips', 'catchPhrase': 'Reactive bottom-line complexity', 'bs': 'reinvent extensible e-tailers'};53.0
10928;{'name': 'Lambert, Ramirez and Meza', 'catchPhrase': 'Universal client-driven knowledge user', 'bs': 'evolve collaborative web services'};14281.0
10930;{'name': 'Johnson Ltd', 'catchPhrase': 'Down-sized encompassing middleware', 'bs': 'incubate compelling eyeballs'};19295.0
10932;{'name': 'Bender Ltd', 'catchPhrase': 'Public-key methodical initiative', 'bs': 'empower impactful action-items'};13798.0
10933;{'name': 'Perez, Morse and Lester', 'catchPhrase': 'Synchronized actuating service-desk', 'bs': 'unleash open-source infrastructures'};4188.0
10934;{'name': 'Stevens Group', 'catchPhrase': 'Synergized composite interface', 'bs': 'morph proactive portals'};1951.0
10935;{'name': 'Brown Ltd', 'catchPhrase': 'Self-enabling heuristic challenge', 'bs': 'integrate e-business platforms'};767.0
10938;{'name': 'Curtis, Wright and Moore', 'catchPhrase': 'User-friendly intermediate workforce', 'bs': 'drive turn-key architectures'};2507.0
10939;{'name': 'Greene and Sons', 'catchPhrase': 'Virtual empowering focus group', 'bs': 'scale front-end architectures'};17882.0
10944;{'name': 'Gomez, Gregory and Jacobs', 'catchPhrase': 'Front-line 5thgeneration access', 'bs': 'synthesize scalable schemas'};6732.0
10945;{'name': 'Greene Inc', 'catchPhrase': 'Visionary didactic initiative', 'bs': 'enhance scalable ROI'};671.0
10946;{'name': 'Wilson Inc', 'catchPhrase': 'Operative intermediate infrastructure', 'bs': 'scale transparent interfaces'};7530.0
10947;{'name': 'Allen LLC', 'catchPhrase': 'Digitized local algorithm', 'bs': 'engage turn-key e-services'};23907.0
10948;{'name': 'Willis and Sons', 'catchPhrase': 'Synergistic systematic orchestration', 'bs': 'redefine distributed info-mediaries'};2070.0
10950;{'name': 'Leonard-Scott', 'catchPhrase': 'Extended radical moderator', 'bs': 'transform value-added content'};15959.0
10951;{'name': 'Gould, Butler and James', 'catchPhrase': 'Assimilated high-level algorithm', 'bs': 'architect end-to-end architectures'};24728.0
10954;{'name': 'Krause-Leblanc', 'catchPhrase': 'Digitized contextually-based structure', 'bs': 'e-enable end-to-end convergence'};23709.0
10955;{'name': 'Madden, Montoya and Odonnell', 'catchPhrase': 'Customizable 6thgeneration monitoring', 'bs': 'strategize strategic e-tailers'};5598.0
10957;{'name': 'Warren-Kelley', 'catchPhrase': 'Polarized eco-centric conglomeration', 'bs': 'integrate visionary e-commerce'};24242.0
10958;{'name': 'Erickson Ltd', 'catchPhrase': 'Polarized bi-directional access', 'bs': 'incubate clicks-and-mortar functionalities'};19330.0
10960;{'name': 'Barnes-Massey', 'catchPhrase': 'Diverse dynamic adapter', 'bs': 'incentivize innovative networks'};4429.0
10961;{'name': 'Terry-King', 'catchPhrase': 'Re-contextualized uniform capacity', 'bs': 'seize scalable paradigms'};14369.0
10963;{'name': 'Williams-Espinoza', 'catchPhrase': 'Seamless even-keeled workforce', 'bs': 'disintermediate scalable interfaces'};10698.0
